628;6.675;24030;279958.4607
629;6.683333333;24060;259005.7834
630;6.683333333;24060;280130.322
631;6.691666667;24090;259081.0969
632;6.691666667;24090;280247.5393
633;6.7;24120;259169.027
634;6.7;24120;280395.9459
635;6.708333333;24150;259173.9805
636;6.708333333;24150;280609.1775
637;6.716666667;24180;259190.4566
638;6.716666667;24180;280755.8749
639;6.725;24210;259203.8686
640;6.725;24210;281096.7081
641;6.733333333;24240;259291.7806
642;6.733333333;24240;281266.9347
643;6.741666667;24270;259335.2517
644;6.741666667;24270;281487.947
645;6.75;24300;259379.1435
646;6.75;24300;281628.619
647;6.758333333;24330;259569.7718
648;6.758333333;24330;281903.4963
649;6.766666667;24360;259515.7028
650;6.766666667;24360;281923.0516
651;6.775;24390;259752.7636
652;6.775;24390;281974.469
653;6.783333333;24420;259797.8447
654;6.783333333;24420;282279.4208
655;6.791666667;24450;259963.3712
656;6.791666667;24450;282422.9817
657;6.8;24480;259928.9942
658;6.8;24480;282660.8396
659;6.808333333;24510;259914.7556
660;6.808333333;24510;282806.5707
661;6.816666667;24540;260002.0115
662;6.816666667;24540;282907.9194
663;6.825;24570;260090.5757
664;6.825;24570;282963.5916
665;6.833333333;24600;260123.7418
666;6.833333333;24600;283165.5588
667;6.841666667;24630;260212.5762
668;6.841666667;24630;283330.7906
669;6.85;24660;260295.7423
670;6.85;24660;283611.0428
671;6.858333333;24690;260387.5715
672;6.858333333;24690;283783.5537
673;6.866666667;24720;260435.7081
674;6.866666667;24720;283957.5729
675;6.875;24750;260558.9989
676;6.875;24750;284070.0344
677;6.883333333;24780;260671.7617
678;6.883333333;24780;284242.8679
679;6.891666667;24810;260639.25
680;6.891666667;24810;284432.4163
681;6.9;24840;260847.8369
682;6.9;24840;284690.2218
683;6.908333333;24870;260817.8051
684;6.908333333;24870;284761.1025
685;6.916666667;24900;260678.1473
686;6.916666667;24900;284847.6115
687;6.925;24930;260741.62
688;6.925;24930;285127.3082
689;6.933333333;24960;260831.8449
690;6.933333333;24960;285145.6268
691;6.941666667;24990;260886.8316
692;6.941666667;24990;285383.9667
693;6.95;25020;260778.6785
694;6.95;25020;285492.2864
695;6.958333333;25050;260937.712
696;6.958333333;25050;285553.5925
697;6.966666667;25080;260846.0105
698;6.966666667;25080;285745.0794
699;6.975;25110;260870.1267
700;6.975;25110;285878.0144
