;epoch_h;svs;Ispb;Vtec;Vtec2;Vtec3
9313;7.966666666666667;G04;251073.42133429265;263793.6899301149;88761.0377888611;249714.70950433784
9324;7.975;G04;270774.7851873132;284493.19464003155;95725.98649652112;269309.45722893236
9334;7.983333333333333;G04;267633.9880461859;281193.27359392133;94615.63235290365;266185.65686192975
9344;7.991666666666666;G04;264588.36676939664;277993.35035846184;93538.92537291742;263156.51730445726
9354;8.0;G04;286478.7712475067;300992.80024310265;101277.75733995366;284928.4594165836
9365;8.008333333333333;G04;311034.0946087252;326792.1832381606;109958.70800848676;309350.898905977
9376;8.016666666666667;G04;260495.81311223155;273693.45344096556;92092.1003450587;259086.11095798385
9387;8.025;G04;253928.69159152;266793.6182893133;89770.45069227523;252554.52814802682
9398;8.033333333333333;G04;264683.5422791776;278093.34779659234;93572.57241120345;263251.177761349
9408;8.041666666666666;G04;287811.2305117824;302392.7666120512;101748.81662802948;286253.707928898
9418;8.05;G04;260876.51550591245;274093.44356600795;92226.68862354808;259464.7531381892
9428;8.058333333333334;G04;269632.6772971565;283293.22351986426;95322.22141036257;268173.5299830397
9438;8.066666666666666;G04;261637.92064783128;274893.4241886127;92495.86530587204;260222.03785123822
9448;8.075;G04;255737.0291138146;268693.57259395486;90409.74542247168;254353.0796500767
9458;8.083333333333334;G04;292474.83829130436;307292.64927589113;103397.52426164006;290892.07807463687
9468;8.091666666666667;G04;258782.6507451609;271893.49620193447;91486.45252780309;257382.21956018746
9477;8.1;G04;276390.14983743;290393.0535477777;97711.16513971814;274894.4337067803
9486;8.108333333333333;G04;259258.5290031798;272393.48413762747;91654.68796992372;257855.52254992287
9495;8.116666666666667;G04;292094.13589762343;306892.65915084875;103262.93598315069;290513.4358944315
9504;8.125;G04;276770.85258566786;290793.0440453401;97845.75354355271;275273.0762396239
9513;8.133333333333333;G04;248884.38106376014;261493.74512791084;87987.15465483007;247537.51546944433
9522;8.141666666666667;G04;278484.0145981815;292593.0009118511;98451.40123546311;276976.967284782
9531;8.15;G04;254214.21847541994;267093.61097622506;89871.39193247857;252838.5098713404
9540;8.158333333333333;G04;264398.01539527765;277793.35510968056;93471.63117100012;262967.1960380354
9549;8.166666666666666;G04;307512.594364803;323092.2713219678;108713.76533568952;305848.45565349254
9558;8.175;G04;279245.42009465734;293392.9819069761;98720.57804313228;277734.2523504693
9567;8.183333333333334;G04;290190.6221564339;304892.7066630364;102589.9939639778;288620.22323021333
9576;8.191666666666666;G04;295044.5816646318;309992.58494817774;104305.99592485087;293447.9149950122
9585;8.2;G04;278484.0149527385;292593.00128437125;98451.40136080832;276976.9676374203
9594;8.208333333333334;G04;262589.6775184261;275893.400432519;92832.3363154585;261168.64418334732
9603;8.216666666666667;G04;268395.39354266174;281993.25458904624;94884.8091605728;266942.941927617
9612;8.225;G04;263731.78576313984;277093.37192520633;93236.10152696223;262304.57178187824
9621;8.233333333333333;G04;272012.06894180796;285793.1635708495;96163.3987463109;270540.04528435506
9630;8.241666666666667;G04;243649.7188073243;255993.87634520707;86136.56429012242;242331.18117180173
9640;8.25;G04;242983.48917518646;255293.8931607328;85901.0346460845;241668.55691564453
9649;8.258333333333333;G04;279340.5959589953;293492.9797176267;98754.22520676351;277828.9131599993
9658;8.266666666666667;G04;265635.2991497724;279093.3240404986;93909.04342078991;264197.7840934581
9667;8.275;G04;236892.24626705082;248894.04631729366;83747.62056076685;235610.27744806118
9676;8.283333333333333;G04;238986.11102780237;251093.99368136714;84487.85665651184;237692.8110260629
9685;8.291666666666666;G04;263351.0826603449;276693.38105512375;93101.51299778244;261925.92889639628
9694;8.3;G04;242602.78642694856;254893.90266317036;85766.44624224993;241289.9143828009
9703;8.308333333333334;G04;259163.35349339884;272293.4866994969;91621.04093163768;257760.86209303112
9712;8.316666666666666;G04;257545.3669906662;270593.5272711165;91049.04027801332;256151.6315047648
9721;8.325;G04;275438.3933213922;289393.07767639164;97374.69425547689;273947.8277273095
9730;8.333333333333334;G04;263255.9071505639;276593.38361699315;93067.8659594964;261831.2684395045
9739;8.341666666666667;G04;247171.21905124653;259693.78826139987;87381.50696291967;245833.62442428624
9748;8.35;G04;243649.7188073243;255993.87634520707;86136.56429012242;242331.18117180173
9757;8.358333333333333;G04;267062.93392382906;280593.28784757765;94413.74974715177;265617.6930626643
9766;8.366666666666667;G04;257735.71836478516;270793.5225198977;91116.33447993062;256340.95277118662
9775;8.375;G04;247742.2728190464;260293.77363522345;87583.38944332633;246401.5878709134
9784;8.383333333333333;G04;251930.00234054946;264693.66836337035;89063.86163481629;250566.65502691685
9793;8.391666666666667;G04;265635.2991497724;279093.3240404986;93909.04342078991;264197.7840934581
9802;8.4;G04;232514.16572598583;244294.15671288563;82199.85429270481;231255.8893782742
9811;8.408333333333333;G04;248313.32658684626;260893.75900904703;87785.271923733;246969.55131754058
9820;8.416666666666666;G04;260971.69137025042;274193.4413766586;92260.33578717933;259559.41394771924
9830;8.425;G04;245458.0566841759;257893.83102236874;86775.85914566407;244129.73302648988
9840;8.433333333333334;G04;244220.77292968117;256593.86209155075;86338.44689587428;242899.1449710672
9850;8.441666666666666;G04;245172.52980027598;257593.83833545697;86674.91790546074;243845.7513031763
9860;8.45;G04;263541.43438902084;276893.3766764251;93168.80732504492;262115.25051545637
9870;8.458333333333334;G04;248027.79970294633;260593.76632213523;87684.33068352967;246685.569594227
9880;8.466666666666667;G04;252881.75921114424;265693.64460727654;89400.33264440273;251513.26135902596
9890;8.475;G04;267158.10978816706;280693.2856582283;94447.39691078303;265712.35387219436
9900;8.483333333333333;G04;266967.75841404806;280493.29040944704;94380.10270886573;265523.03260577255
9910;8.491666666666667;G04;282862.0958483605;297192.8912612994;99999.16775421557;281331.35605984554
9920;8.5;G04;276770.85258566786;290793.0440453401;97845.75354355271;275273.0762396239
9930;8.508333333333333;G04;253928.69159152;266793.6182893133;89770.45069227523;252554.52814802682
9940;8.516666666666667;G04;283623.50099027937;297992.87188390427;100268.34443653954;282088.64077289455
9950;8.525;G04;250407.1917021548;263093.7067456406;88525.5081448232;249052.0852481806
9960;8.533333333333333;G04;261352.39376393135;274593.43150170095;92394.9240656687;259938.05612792462
9970;8.541666666666666;G04;249074.7324378791;261693.7403766921;88054.44885674736;247726.83673586615
9980;8.55;G04;264683.5422791776;278093.34779659234;93572.57241120345;263251.177761349
9990;8.558333333333334;G04;260210.2855192176;273393.46000901354;91991.15885416497;258802.1285293937
10000;8.566666666666666;G04;248884.38106376014;261493.74512791084;87987.15465483007;247537.51546944433
10010;8.575;G04;250978.2458245117;263693.69249198434;88727.39075057505;249620.04904744605
10020;8.583333333333334;G04;258497.12350670397;271593.5031425025;91385.51116225457;257098.2374842356
10030;8.591666666666667;G04;255261.1508557957;268193.5846582618;90241.50998035105;253879.77666034127
10040;8.6;G04;274105.9337025595;287993.110934923;96903.63484205588;272622.5788623568
10050;8.608333333333333;G04;257259.84010676626;270293.5345842047;90948.09903780998;255867.6497814512
10060;8.616666666666667;G04;269632.6772971565;283293.22351986426;95322.22141036257;268173.5299830397
10070;8.625;G04;232704.51639099076;244494.1512166266;82267.14824393169;231445.20993941944
10080;8.633333333333333;G04;260876.51550591245;274093.44356600795;92226.68862354808;259464.7531381892
10090;8.641666666666667;G04;264112.4881568207;277493.36205024866;93370.68980545159;262683.21396208357
10100;8.65;G04;255165.97499145774;268093.5868476111;90207.86281671982;253785.1158508112
10110;8.658333333333333;G04;263731.78576313984;277093.37192520633;93236.10152696223;262304.57178187824
10120;8.666666666666666;G04;277437.08257236273;291493.0276023345;98081.28331293583;275935.70084841945
10130;8.675;G04;266491.8801560292;279993.30247375404;94211.8672667451;265049.72961603716
10140;8.683333333333334;G04;234227.32738394244;246094.1132068765;82805.50185927;232959.78007079402
10150;8.691666666666666;G04;259163.35349339884;272293.4866994969;91621.04093163768;257760.86209303112
10160;8.7;G04;238795.7596536834;250893.99843258588;84420.56245459455;237503.4897596411
10170;8.708333333333334;G04;255070.79948167675;267993.58940948057;90174.21577843376;253690.45539391943
10179;8.716666666666667;G04;235464.61113843715;247394.08213769444;83242.91410905978;234190.36812621666
10188;8.725;G04;259544.05588707974;272693.47682453925;91755.62921012705;258139.50427323647
10197;8.733333333333333;G04;244982.178426157;257393.8430866757;86607.62370354345;243656.43003675446
10206;8.741666666666667;G04;245077.353935938;257493.8405248063;86641.27074182949;243751.09049364625
10215;8.75;G04;264493.19090505864;277893.35254781117;93505.27820928617;263061.8564949272
10224;8.758333333333333;G04;228802.31410794464;240394.24954791158;80887.61741799027;227564.12485936788
10233;8.766666666666667;G04;264588.36676939664;277993.35035846184;93538.92537291742;263156.51730445726
10243;8.775;G04;272392.7716900459;286193.154068412;96297.98715014548;270918.6878171987
10253;8.783333333333333;G04;254404.5694949819;267293.60585248616;89938.68600905065;253027.83078512395
10263;8.791666666666666;G04;248979.5565735411;261593.7425660414;88020.80169311611;247632.1759263361
10272;8.8;G04;249265.08345744104;261893.7352529532;88121.74293331945;247916.1576496497
10281;8.808333333333334;G04;264493.19125961565;277893.3529203313;93505.27833463138;263061.8568475655
10290;8.816666666666666;G04;252215.5295790064;264993.66142280225;89164.80300036483;250850.63710286873
10299;8.825;G04;249074.7320833221;261693.74000417197;88054.44873140217;247726.83638322787
10308;8.833333333333334;G04;250787.8940958357;263493.69687068294;88660.09642331256;249430.72742838596
10317;8.841666666666667;G04;239461.98928582124;251593.98161706014;84656.09209863245;238166.1140157983
10326;8.85;G04;233370.74673224264;245194.1351461411;82502.67813866;232107.83490085325
10335;8.858333333333333;G04;269823.0283167184;283493.21839612536;95389.51548693466;268362.8508968232
10345;8.866666666666667;G04;266682.2315301481;280193.29772253527;94279.1614686624;265239.0508824589
10355;8.875;G04;266967.75841404806;280493.29040944704;94380.10270886573;265523.03260577255
10365;8.883333333333333;G04;251930.00234054946;264693.66836337035;89063.86163481629;250566.65502691685
10375;8.891666666666667;G04;268014.69114898087;281593.26446400397;94750.22088208342;266564.2997474117
10385;8.9;G04;260400.63689333654;273593.45525779476;92058.45305608226;258991.4497958155
10395;8.908333333333333;G04;251263.77270841162;263993.6851788961;88828.33199077839;249904.03077075965
10405;8.916666666666666;G04;253547.9888432821;266393.6277917508;89635.86228844065;252175.8856151832
10415;8.925;G04;265635.2987952154;279093.32366797846;93909.04329544472;264197.78374081984
10425;8.933333333333334;G04;252025.17785033042;264793.6658015009;89097.50867310233;250661.31548380863
10435;8.941666666666666;G04;257069.4887326473;270093.53933542344;90880.80483589269;255678.3285150294
10444;8.95;G04;249740.96171545994;262393.7231886462;88289.97837544007;248389.4606393851
10453;8.958333333333334;G04;258401.947996923;271493.505704372;91351.86412396852;257003.57702734385
10463;8.966666666666667;G04;244315.94879401918;256693.85990220145;86372.09405950553;242993.80578059726
10473;8.975;G04;245458.0566841759;257893.83102236874;86775.85914566407;244129.73302648988
10483;8.983333333333333;G04;245362.88081983794;257793.83321171807;86742.21198203282;244035.07221695984
10493;8.991666666666667;G04;263160.73164078296;276493.38617886265;93034.21892121035;261736.60798261277
10503;9.0;G04;259639.23175141774;272793.47463519;91789.2763737583;258234.16508276653
10513;9.008333333333333;G04;250787.8940958357;263493.69687068294;88660.09642331256;249430.72742838596
10523;9.016666666666667;G04;251263.77270841162;263993.6851788961;88828.33199077839;249904.03077075965
10533;9.025;G04;242793.1378010675;255093.89791195156;85833.74044416721;241479.23564922268
10543;9.033333333333333;G04;248503.67796096523;261093.75425782826;87852.5661256503;247158.87258396242
10553;9.041666666666666;G04;260495.81275767455;273693.4530684455;92092.10021971351;259086.11060534557
10563;9.05;G04;254880.4481075578;267793.59416069934;90106.92157651648;253501.13412749764
10573;9.058333333333334;G04;268300.2176783238;281893.2567783956;94851.16199694156;266848.281118087
10583;9.066666666666666;G04;265444.94742109644;278893.32841919723;93841.74909352743;264008.462474398
10593;9.075;G04;266111.17740779126;279593.3119761916;94077.27886291052;264671.0870831935
10603;9.083333333333334;G04;261542.7451380503;274793.4267504822;92462.218267586;260127.3773943464
10613;9.091666666666667;G04;274676.9878249164;288593.0966812667;97105.51744780775;273190.5426616222
10623;9.1;G04;277627.43359192467;291693.0224785956;98148.57738950792;276125.02176220296
10633;9.108333333333333;G04;259924.75863531767;273093.46732210176;91890.21761396163;258518.14680608013
10643;9.116666666666667;G04;264302.8395309397;277693.35729902994;93437.9840073689;262872.5352285054
10653;9.125;G04;269251.97454891854;282893.23302230175;95187.63300652799;267794.8874501961
10663;9.133333333333333;G04;263826.9612729208;277193.3693633369;93269.74856524826;262399.23223876994
10673;9.141666666666667;G04;266396.7046462482;279893.3050356235;94178.22022845906;264955.06915914535
10683;9.15;G04;259258.5290031798;272393.48413762747;91654.68796992372;257855.52254992287
10693;9.158333333333333;G04;261352.39411848836;274593.4318742211;92394.92419101391;259938.0564805629
10703;9.166666666666666;G04;253547.9888432821;266393.6277917508;89635.86228844065;252175.8856151832
10713;9.175;G04;256498.43461029042;269493.55358907976;90678.92223014083;255110.36471576392
10723;9.183333333333334;G04;260305.46138355558;273493.4578196642;92024.80601779622;258896.78933892376
10733;9.191666666666666;G04;243649.7191618813;255993.87671772717;86136.56441546761;242331.18152444
10742;9.2;G04;257069.4887326473;270093.53933542344;90880.80483589269;255678.3285150294
10752;9.208333333333334;G04;264207.6636666017;277593.35948837927;93404.33684373765;262777.8744189753
10761;9.216666666666667;G04;258687.47488082293;271793.4983912838;91452.80536417186;257287.55875065742
10770;9.225;G04;257735.71801022816;270793.5221473776;91116.33435458541;256340.95241854835
10779;9.233333333333333;G04;255261.1508557957;268193.5846582618;90241.50998035105;253879.77666034127
