;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
14537;45810;G07;112307.29229322079;117997.17740988232;108336.76613465691;48127.99110110531
14541;45810;G27;289429.217014515;304092.7260404316;279196.70001812617;124031.54324570332
14545;45840;G30;387460.15873071307;407090.26239936217;373761.8434723861;166041.56943556052
14547;45840;G07;99173.04960635475;104197.50747909785;95666.87311820203;42499.46331590286
14551;45840;G27;349865.7685469665;367591.2072841704;337496.5700947869;149930.9283607952
14555;45870;G30;387555.333885937;407190.2594649726;373853.6537931835;166082.35564748078
14557;45870;G07;98411.64410987891;103397.5264839729;94932.38644755933;42173.17179724487
14561;45870;G27;336921.8772342194;353991.5326021671;325010.2987459927;144383.97345525725
14565;45900;G30;409065.0359703662;429789.7192245711;394602.8991606423;175300.0896820972
14567;45900;G07;95651.54971698952;100497.59593542517;92269.87277951246;40990.36527002162
14571;45900;G27;312652.08075690083;328492.1422940209;301598.53971048706;133983.4328934176
14575;45930;G30;391076.8341298592;410890.1713811654;377250.65447389503;167591.45384530333
14577;45930;G07;108500.26551995565;113997.27317929787;104664.3334654873;46496.533811697984
14581;45930;G27;367473.2672846785;386090.7642574935;354481.57110419084;157476.41828631877
14585;45960;G30;369757.483774106;388490.70724286826;356685.0311161189;158455.29284229272
14587;45960;G07;109832.72513878836;115397.23992076653;105949.68513911204;47067.54396934946
14591;45960;G27;380512.3344617636;399790.4367501474;367059.65345782635;163064.15970765965
14595;45990;G30;387555.334240494;407190.2598374927;373853.65413520543;166082.3557994221
14597;45990;G07;97650.23896796009;102597.5458613681;94197.90011893859;41846.88043052819
14601;45990;G27;369186.42965174915;387890.7214965246;356134.1661131369;158210.57420329924
14605;46020;G30;392314.11788435397;412190.14031198336;378444.19514267845;168121.67748715193
14607;46020;G07;112307.29229322079;117997.17740988232;108336.76613465691;48127.99110110531
14611;46020;G27;324168.33694103424;340591.852796425;312707.6487228372;138918.59127744247
14615;46050;G30;396501.847405857;416590.03504013026;382483.8711471694;169916.28053588822
14617;46050;G07;97079.18484560322;101997.56011502439;93647.03511595656;41602.1617915347
14621;46050;G27;379655.7534555068;398890.4583168919;366233.3561243643;162697.08182514005
14625;46080;G30;394312.8067807675;414290.08986540616;380372.2221400826;168978.19249571717
14627;46080;G07;101457.26574122523;106597.45009195255;97870.33278810818;43478.337719935516
14631;46080;G27;336350.8231118625;353391.5468558234;324459.4337430107;144139.25481626377
14635;46110;G30;408398.80633822834;429089.7360400968;393960.22349484084;175014.5846792421
14637;46110;G07;107929.21139759877;113397.28743295417;104113.46846250528;46251.8151727045
14641;46110;G27;205674.62587533984;216094.83073245283;198403.17924426324;88139.48196709428
14645;46140;G30;392314.11752979696;412190.13993946323;378444.1948006565;168121.6773352106
14647;46140;G07;93748.03633035696;98497.64382013296;90433.65644492766;40174.63662531796
14651;46140;G27;312176.20249888196;327992.1543583279;301139.4857123464;133779.50077022702
14655;46170;G30;406400.1170872578;426989.78611415386;392032.19615541474;174158.06951873554
14657;46170;G07;111355.53577718302;116997.20153849629;107418.6581383755;47720.126854724134
14661;46170;G27;313984.5400211765;329892.10866296943;302883.89104208985;134554.44289912775
14665;46200;G30;406304.9415774768;426889.7886760233;391940.3854925954;174117.28315487393
14667;46200;G07;113068.69743513962;118797.15803248715;109071.25246327766;48454.282467822
14671;46200;G27;367378.09177489753;385990.7668193629;354389.7604413714;157435.63192245716
14675;46230;G30;409445.7387186041;430189.70972213347;394970.1424959636;175463.2354414262
14677;46230;G07;113259.04916381558;118997.1536537885;109254.87447296029;48535.855499427795
14681;46230;G27;274010.7581927785;287893.1134967924;264323.34733176517;117424.14105646822
14685;46260;G30;384509.7129637047;403990.33660203323;370915.70813667856;164777.19002867278
14687;46260;G07;113163.87329947761;118897.15584313784;109163.06346811898;48495.0689836249
14691;46260;G27;342822.76841367903;360191.3838243049;330702.5690753858;146912.73211709142
14695;46290;G30;395074.2122772433;415090.07086053106;381106.7088107253;169304.48401437516
14697;46290;G07;101742.79297968217;106897.44315138446;98145.76546061017;43600.697115402916
14701;46290;G27;388316.73938241287;407990.24046009756;374588.14046382625;166408.6471661388
14705;46320;G30;416488.73849733453;437589.5328094789;401764.14317334275;178481.43153318868
14707;46320;G07;101171.7388573253;106297.45740504075;97594.90045762814;43355.97847640942
14711;46320;G27;278484.0145981815;292593.0009118511;268638.4556667361;119341.10334873061
14715;46350;G30;394027.2798968676;413990.0971784943;380096.78980960255;168855.83325219108
14717;46350;G07;111070.00853872608;116697.20847906437;107143.2254658735;47597.76745925674
14721;46350;G27;279055.06872053834;293192.9866581948;269189.32066971814;119585.8219877241
14725;46380;G30;387269.80700203707;406890.26677806076;373578.2214627035;165959.9964039547
14727;46380;G07;106501.5766235421;111897.32362587508;102736.30646808314;45640.01880313273
14731;46380;G27;349675.41681829054;367391.211662869;337312.9480851043;149849.35532918942
14735;46410;G30;393646.57714862964;413590.1066809319;379729.54647428123;168692.68749286208
14737;46410;G07;111355.53577718302;116997.20153849629;107418.6581383755;47720.126854724134
14741;46410;G27;267158.10978816706;280693.2856582283;257712.9683220467;114487.51784437025
14745;46440;G30;394217.6312709865;414190.09242727555;380280.4114772632;168937.40613185556
14747;46440;G07;104027.00875999565;109297.38539171903;100349.22478849436;44579.57136749427
14751;46440;G27;312747.25662123883;328592.14010467165;301690.3507153284;134024.2194092205
14755;46470;G30;404401.42819084425;424889.8365607311;390104.16915801057;173301.5545101703
14757;46470;G07;115067.38668611017;120897.10795843006;110999.27980270376;49310.79762832856
14760;46470;G27;299422.6622056968;314592.4745525858;288836.8356891909;128314.11859241224
14764;46500;G30;401641.33344339783;421989.9056396632;387441.6551479417;172118.74783100572
14766;46500;G07;116209.49457626691;122097.07907859734;112101.00946664586;49800.234754374236
14769;46500;G27;301706.8786951243;316992.4175379606;291040.295701119;129292.9931483862
14773;46530;G30;395359.73916114325;415390.06354744284;381382.1411412053;169426.84325790126
14775;46530;G07;120682.75133622691;126796.96686617618;116416.11814363881;51717.19719857795
14778;46530;G27;412776.8872338504;433689.626017025;398183.5211669925;176890.76060764294
14782;46560;G30;387460.15837615606;407090.26202684204;373761.84313036414;166041.5692836192
14784;46560;G07;114591.50842809129;120397.12002273703;110540.22580456306;49106.865505137976
14787;46560;G27;356147.36247466406;374191.04900387063;343556.08375950134;152622.83278195836
14791;46590;G30;396121.1446576191;416190.0445425678;382116.62781184807;169753.13477655925
14793;46590;G07;124109.07536125414;130396.88059919818;119721.30747748706;53185.50872865629
14796;46590;G27;320075.78292931215;336291.9555064086;308759.7833811656;137164.77459256776
14800;46620;G30;407161.5225837336;427789.7671092788;392766.6828260574;174484.36103739354
14802;46620;G07;103170.42775373884;108397.40695846353;99522.9274550323;44212.49348497468
14805;46620;G27;292570.01415564236;307392.6470865418;282226.4570214944;125377.49553225558
14809;46650;G30;401546.1579336169;421889.90820153273;387349.8444851224;172077.96146714414
14811;46650;G07;90892.76607312959;95497.71546093455;87679.33177203948;38951.04358229181
14814;46650;G27;368234.67278115434;386890.7452526184;355216.0577748335;157802.70980497677
14818;46680;G30;408303.63047389034;428989.7382294461;393868.41248999955;174973.7981634392
14820;46680;G07;90607.23918922966;95197.72277402275;87403.89944155945;38828.68433876571
14823;46680;G27;364713.1732463461;383190.83408146584;351819.05777816585;156293.61191103683
14827;46710;G30;400213.69866934116;420489.94183258415;386064.49315351964;171506.95146143396
14829;46710;G07;103836.6573858767;109097.3901429378;100165.6031208337;44497.99848782977
14832;46710;G27;397453.6039218948;417590.0109115163;383401.9791434508;170324.14478226943
14836;46740;G30;396025.9687932811;416090.04673191713;382024.8168070067;169712.34826075635
14838;46740;G07;101362.09023144425;106497.45265382198;97778.52212528882;43437.55135607392
14841;46740;G27;424864.19718578365;446389.3218932526;409843.4948403027;182070.63747872002
14845;46770;G30;395074.2122772433;415090.07086053106;381106.7088107253;169304.48401437516
14847;46770;G07;108309.9141458367;113797.27793051665;104480.71179782663;46414.960932033486
14850;46770;G27;398500.53665682755;418689.9849660732;384411.8984865955;170772.79569639478
14854;46800;G30;396597.022915638;416690.0324782608;382575.68180998875;169957.06689974983
14856;46800;G07;102980.0767341769;108197.41208220243;99339.30612939359;44130.92075725149
14859;46800;G27;396501.847405857;416590.03504013026;382483.8711471694;169916.28053588822
14863;46830;G30;383843.48297700984;403290.3530450388;370273.03212885524;164491.68487387637
14865;46830;G07;122110.38646484059;128296.93104577537;117793.2804800829;52328.99372009103
14868;46830;G27;329022.29609467514;345691.7307090462;317390.00039312954;140998.69932903387
14872;46860;G30;394027.2798968676;413990.0971784943;380096.78980960255;168855.83325219108
14874;46860;G07;96412.95521346536;101297.57693055012;93004.35945015517;41316.65678867961
14877;46860;G27;378989.52382336895;398190.47513241763;365590.68045856286;162411.57682228496
14881;46890;G30;374516.2670634089;393490.5873448388;361275.5717815699;160494.61437808123
14883;46890;G07;103836.6577404337;109097.39051545793;100165.60346285565;44497.998639771075
14886;46890;G27;425530.4268179215;447089.3050777269;410486.17050610407;182356.1424815751
14890;46920;G30;410016.79248640395;430789.6950959571;395521.00715692365;175707.95392847838
14892;46920;G07;104978.76563059044;110297.3616356252;101267.33312679775;44987.43576581675
14895;46920;G27;311129.27011850616;326892.1806762912;300129.5667112236;133330.8500080429
14899;46950;G30;392314.11788435397;412190.14031198336;378444.19514267845;168121.67748715193
14901;46950;G07;113259.04880925857;118997.15328126839;109254.87413093833;48535.85534748649
14904;46950;G27;354243.8490880315;372191.09688857844;341719.8674249166;151807.10413725473
14908;46980;G30;392885.17165215383;412790.12568580697;378995.05980363855;168366.39597420412
14910;46980;G07;108309.9141458367;113797.27793051665;104480.71179782663;46414.960932033486
14913;46980;G27;377561.88869475527;396690.51095281844;364213.5181221188;161799.78030077188
14917;47010;G30;380797.86170022056;400090.42980957933;367335.08613032836;163186.51910312704
14919;47010;G07;108119.56277171773;113597.28268173539;104297.09013016595;46333.38805236899
14922;47010;G27;377847.4155786552;396990.5036397302;364488.95045259886;161922.13954429797
14926;47040;G30;378989.52382336895;398190.47513241763;365590.68045856286;162411.57682228496
14928;47040;G07;111926.58954498288;117597.18691231987;107969.52279933557;47964.84534177632
14931;47040;G27;391076.8337753022;410890.17100864527;377250.65413187305;167591.45369336204
14935;47070;G30;378418.4700555691;397590.489758594;365039.8157976028;162166.85833523277
14937;47070;G07;123157.31884521636;129396.90472781211;118803.19948120564;52777.644482275115
14940;47070;G27;448467.76403096435;471188.7290169245;432612.5782100069;192185.67303770458
14944;47100;G30;391647.8878976591;411490.15675498894;377801.5191348551;167836.17233235552
14946;47100;G07;122110.38646484059;128296.93104577537;117793.2804800829;52328.99372009103
14949;47100;G27;333114.85010639724;349991.62799906253;321337.8657348011;142752.5160139086
14953;47130;G30;400879.928301479;421189.92501705844;386707.168819321;171792.45646428905
14955;47130;G07;109642.37341011238;115197.24429946516;105766.0631294294;46985.97093774366
14957;47130;G27;373945.21329560905;392890.60197101516;360724.7071206098;160249.89589102904
14962;47160;G30;386032.5232475424;405590.29784724285;372384.68079392007;165429.77276210615
14964;47160;G07;115733.61667280503;121597.09151542444;111641.95581052711;49596.30278312496
14970;47190;G30;395074.2122772433;415090.07086053106;381106.7088107253;169304.48401437516
14971;47190;G17;106691.92764310405;112097.3185021362;102919.92779372187;45721.59153085591
14973;47190;G07;103360.77912785781;108597.40220724478;99706.54912269299;44294.066364639184
14979;47220;G30;403449.67132024944;423889.8603168249;389186.06081970717;172893.6901118478
14980;47220;G17;141811.75031786118;148996.43575569207;136798.11983375426;60771.78532192407
14982;47220;G07;101837.96848946315;106997.44058951503;98237.57612342954;43641.48347926451
14988;47250;G30;405448.36057122;425989.8102427678;391114.08815913333;173750.20527235436
14990;47250;G07;103836.6573858767;109097.3901429378;100165.6031208337;44497.99848782977
14996;47280;G30;402212.3875657547;422589.8913860069;387992.52015092375;172363.46646999923
14998;47280;G07;109261.67101643149;114797.25417442282;105398.82013613002;46822.825330355976
15001;47280;G17;191588.626672436;201295.18493028227;184815.1782315269;82103.08993551064
15005;47310;G30;393551.40163884865;413490.10924280126;379637.7358114618;168651.90112900047
15007;47310;G07;93462.50944645703;98197.65113322117;90158.22411444763;40052.277381791864
15010;47310;G17;81660.72602386666;85797.94757138519;78773.68242959552;34994.75960229958
15014;47340;G30;389554.02313690755;409290.20939091546;375781.6811326096;166938.87080798735
15016;47340;G07;107358.1572752419;112797.30168661046;103562.60345952325;46007.096533711
15019;47340;G17;205960.15311379678;216394.82379188473;198678.61191676522;88261.84136256168
15023;47370;G30;397358.4284121138;417490.01347338577;383310.16848063143;170283.35841840782
15025;47370;G07;105644.99526272829;110997.34482009948;101910.00879259914;45272.94076867184
15028;47370;G17;218713.6930524249;229794.50322510675;210981.26159789873;93727.22338843513
15032;47400;G30;386127.6991118803;405690.29565789347;372476.49179876136;165470.55927790902
15034;47400;G07;99934.45510283057;104997.48847422279;96401.35978884473;42825.754834560845
15037;47400;G17;361096.49749264296;379390.9247271425;348330.246434635;154743.7273493527
